id,about,prefLabel,lang,altLabel,broader,facetaAcronimo,faceta,prefNodeId
1740,"agencia.nacional.vigilancia.sanitaria,ministerio.agricultura.pecuaria.abastecimento;secretaria.defesa.agropecuaria,ministerio.fazenda;secretaria.receita.federal.brasil","Agência Nacional de Vigilância Sanitária; Ministério da Agricultura, Pecuária e Abastecimento, Secretaria de Defesa Agropecuária; Ministério da Fazenda, Secretaria da Receita Federal do Brasil",pt-BR,,,,,label_6505
1741,"ministerio.desenvolvimento.industria.comercio.exterior;secretaria.comercio.exterior,ministerio.fazenda;secretaria.receita.federal.brasil","Ministério do Desenvolvimento, Indústria e Comércio Exterior. Secretaria de Comércio Exterior; Ministério da Fazenda, Secretaria da Receita Federal do Brasil",pt-BR,,,,,label_6506
1742,"ministerio.fazenda;secretaria.receita.federal.brasil,ministerio.fazenda;secretaria.tesouro.nacional","Ministério da Fazenda, Secretaria da Receita Federal do Brasil; Ministério da Fazenda, Secretaria do Tesouro Nacional",pt-BR,,,,,label_6507
1743,"ministerio.fazenda;secretaria.receita.federal.brasil,tribunal.superior.eleitoral","Ministério da Fazenda, Secretaria da Receita Federal do Brasil; Tribunal Superior Eleitoral",pt-BR,,,,,label_6508
1745,presidencia.republica;gabinete.seguranca.institucional,"Presidência da República. Gabinete de Segurança Institucional",pt-BR,GSI,#presidencia.republica,,Federal::Executivo::Presidência da República::Gabinete de Segurança Institucional,label_6509
1746,"ministerio.cultura,ministerio.fazenda;secretaria.receita.federal","Ministério da Cultura; Ministério da Fazenda, Secretaria da Receita Federal",pt-BR,,,,,label_6511
1747,"ministerio.fazenda;comissao.valores.mobiliarios,ministerio.fazenda;secretaria.receita.federal","Ministério da Fazenda, Comissão de Valores Mobiliários, Secretaria da Receita Federal",pt-BR,,,,"Ministério da Fazenda, Comissão de Valores Mobiliários, Secretaria da Receita Federal",label_6512
1748,"instituto.brasileiro.meio.ambiente.recursos.naturais.renovaveis,instituto.nacional.colonizacao.reforma.agraria,ministerio.fazenda;secretaria.receita.federal","Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis; Instituto Nacional de Colonização e Reforma Agrária; Ministério da Fazenda, Secretaria da Receita Federal",pt-BR,,,,,label_6513
1749,"ministerio.fazenda;secretaria.receita.federal,ministerio.fazenda;superintendencia.seguros.privados,ministerio.previdencia.social;secretaria.previdencia.complementar","Ministério da Fazenda, Secretaria da Receita Federal; Ministério da Fazenda, Superintendência de Seguros Privados; Ministério da Previdência Social, Secretaria de Previdência Complementar",pt-BR,,,,,label_6514
1750,"ministerio.fazenda;secretaria.receita.federal,ministerio.previdencia.social;secretaria.receita.previdenciaria","Ministério da Fazenda, Secretaria da Receita Federal; Ministério da Previdência Social, Secretaria da Receita Previdenciária",pt-BR,,,,,label_6515
1751,"ministerio.fazenda;secretaria.receita.federal,ministerio.fazenda;secretaria.tesouro.nacional","Ministério da Fazenda, Secretaria da Receita Federal; Ministério da Fazenda, Secretaria do Tesouro Nacional",pt-BR,,,,,label_6516
1752,"controladoria.geral.uniao;secretaria.federal.controle.interno,ministerio.fazenda;secretaria.receita.federal,ministerio.fazenda;secretaria.tesouro.nacional","Controladoria-Geral da União, Secretaria Federal de Controle Interno; Ministério da Fazenda, Secretaria da Receita Federal; Ministério da Fazenda, Secretaria do Tesouro Nacional",pt-BR,,,,,label_6517
1753,"ministerio.fazenda;secretaria.receita.federal,ministerio.fazenda;superintendencia.seguros.privados","Ministério da Fazenda, Secretaria da Receita Federal; Ministério da Fazenda, Superintendência de Seguros Privados",pt-BR,,,,,label_6518
1754,"agencia.nacional.vigilancia.sanitaria,comando.aeronautica;departamento.aviacao.civil,ministerio.justica;departamento.policia.federal,ministerio.agricultura.pecuaria.abastecimento;secretaria.defesa.agropecuaria,ministerio.fazenda;secretaria.receita.federal","Agência Nacional de Vigilância Sanitária; Comando da Aeronáutica, Departamento de Aviação Civil; Ministéio da Justiça, Departamento de Polícia Federal; Ministério da Agricultura, Pecuária e Abastecimento, Secretaria de Defesa Agropecuária; Ministério da Fazenda, Secretaria da Receita Federal",pt-BR,,,,,label_6519
1755,"ministerio.fazenda;secretaria.receita.federal,ministerio.minas.energia;departamento.nacional.producao.mineral","Ministério da Fazenda, Secretaria da Receita Federal; Ministério de Minas e Energia, Departamento Nacional de Produção Mineral",pt-BR,,,,,label_6520
1756,"agencia.nacional.vigilancia.sanitaria,ministerio.justica;departamento.policia.federal,ministerio.agricultura.pecuaria.abastecimento;secretaria.defesa.agropecuaria,ministerio.fazenda;secretaria.receita.federal,presidencia.republica;gabinete.seguranca.institucional","Agência Nacional de Vigilância Sanitária; Ministéio da Justiça, Departamento de Polícia Federal; Ministério da Agricultura, Pecuária e Abastecimento, Secretaria de Defesa Agropecuária; Ministério da Fazenda, Secretaria da Receita Federal; Presidência da República. Gabinete de Segurança Institucional",pt-BR,,,,,label_6521
1757,"advocacia.geral.uniao;procuradoria.geral.fazenda.nacional,advocacia.geral.uniao;procuradoria.geral.federal,ministerio.fazenda;secretaria.receita.federal,ministerio.previdencia.social;secretaria.receita.previdenciaria","Advocacia-Geral da União, Procuradoria-Geral da Fazenda Nacional; Advocacia-Geral da União, Procuradoria-Geral Federal; Ministério da Fazenda, Secretaria da Receita Federal; Ministério da Previdência Social, Secretaria de Receita Previdenciária",pt-BR,,,,,label_6522
1758,"advocacia.geral.uniao;procuradoria.geral.fazenda.nacional,ministerio.fazenda;secretaria.receita.federal","Advocacia-Geral da União, Procuradoria-Geral da Fazenda Nacional; Ministério da Fazenda, Secretaria da Receita Federal",pt-BR,,,,,label_6523
1759,"banco.central,ministerio.fazenda;secretaria.receita.federal","Banco Central; Ministério da Fazenda, Secretaria da Receita Federal",pt-BR,,,,,label_6524
1760,"empresa.brasileira.infra.estrutura.aeroportuaria,ministerio.fazenda;secretaria.receita.federal,ministerio.justica;departamento.policia.federal","Empresa Brasileira de Infra-Estrutura Aeroportuária;  Ministério da Fazenda, Secretaria da Receita Federal; Ministéio da Justiça, Departamento de Polícia Federal",pt-BR,,,,,label_6525
1761,"advocacia.geral.uniao;procuradoria.geral.fazenda.nacional,instituto.nacional.seguro.social,ministerio.fazenda;secretaria.receita.federal","Advocacia-Geral da União, Procuradoria-Geral da Fazenda Nacional; Instituto Nacional do Seguro Social; Ministério da Fazenda, Secretaria da Receita Federal",pt-BR,,,,,label_6526
1762,"ministerio.desenvolvimento.industria.comercio.exterior;secretaria.comercio.exterior,ministerio.fazenda;secretaria.receita.federal","Ministério do Desenvolvimento, Indústria e Comércio Exterior. Secretaria de Comércio Exterior; Ministério da Fazenda, Secretaria da Receita Federal",pt-BR,,,,,label_6527
1763,"ministerio.fazenda;secretaria.receita.federal,ministerio.previdencia.social;secretaria.previdencia.complementar","Ministério da Fazenda, Secretaria da Receita Federal; Ministério da Previdência Social, Secretaria de Previdência Complementar",pt-BR,,,,,label_6528
1764,"conselho.administrativo.recursos.fiscais,ministerio.fazenda;secretaria.receita.federal.brasil","Ministério da Fazenda, Conselho Administrativo de Recursos Fiscais; Ministério da Fazenda, Secretaria da Receita Federal do Brasil",pt-BR,,,,,label_6529
1765,conselho.recursos.previdencial.social,"Conselho de Recursos da Previdência Social",pt-BR,CRPS,,CRPS – Conselho de Recursos da Previdência Social,Conselho de Recursos da Previdência Social,label_6530
1766,conselho.recursos.previdencial.social;junta.recursos.18,"Conselho de Recursos da Previdência Social. Décima Oitava Junta de Recursos - Porto Alegre - RS",pt-BR,JR18,#conselho.recursos.previdencial.social,JR18 – Décima Oitava Junta de Recursos - Porto Alegre - RS,Conselho de Recursos da Previdência Social::Décima Oitava Junta de Recursos - Porto Alegre - RS,label_6532
1767,conselho.justica.federal,"Conselho da Justiça Federal",pt-BR,CJF,,CJF – Conselho da Justiça Federal,Conselho da Justiça Federal,label_6534
1768,conselho.justica.federal;turma.nacional.uniformizacao.juizados.especiais.federais,"Conselho da Justiça Federal. Turma Nacional de Uniformização dos Juizados Especiais Federais",pt-BR,TNJ-JEFs,#conselho.justica.federal,TNJ-JEFs – Turma Nacional de Uniformização dos Juizados Especiais Federais,Conselho da Justiça Federal::Turma Nacional de Uniformização dos Juizados Especiais Federais,label_6536
1769,superior.tribunal.militar;plenario,"Superior Tribunal Militar. Plenário",pt-BR,,#superior.tribunal.militar,,Federal::Judiciário::Superior Tribunal Militar::Plenário,label_6538
1770,ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos;departamento.normas.procedimentos.judiciais,"Ministério do Planejamento, Orçamento e Gestão. Secretaria de Recursos Humanos. Departamento de Normas e Procedimentos Judiciais",pt-BR,DENOP,#ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos,DENOP – Departamento de Normas e Procedimentos Judiciais,"Federal::Executivo::Ministério do Planejamento, Orçamento e Gestão::Secretaria de Recursos Humanos::Departamento de Normas e Procedimentos Judiciais",label_6542
1771,ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos;departamento.normas.procedimentos.judiciais;coordenacao.geral.elaboracao.sistematizacao.aplicacao.normas,"Ministério do Planejamento, Orçamento e Gestão. Secretaria de Recursos Humanos. Departamento de Normas e Procedimentos Judiciais. Coordenação-Geral de Elaboração, Sistematização e Aplicação de Normas",pt-BR,CGNOR,#ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos;departamento.normas.procedimentos.judiciais,"CGNOR – Coordenação-Geral de Elaboração, Sistematização e Aplicação de Normas","Federal::Executivo::Ministério do Planejamento, Orçamento e Gestão::Secretaria de Recursos Humanos::Departamento de Normas e Procedimentos Judiciais::Coordenação-Geral de Elaboração, Sistematização e Aplicação de Normas",label_6544
1772,ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos;departamento.saude.previdencia.beneficios.servidor,"Ministério do Planejamento, Orçamento e Gestão. Secretaria de Recursos Humanos. Departamento de Saúde, Previdência e Benefícios do Servidor",pt-BR,DESAP,#ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos,"DESAP – Departamento de Saúde, Previdência e Benefícios do Servidor","Federal::Executivo::Ministério do Planejamento, Orçamento e Gestão::Secretaria de Recursos Humanos::Departamento de Saúde, Previdência e Benefícios do Servidor",label_6546
1773,ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos;departamento.saude.previdencia.beneficios.servidor;coordenacao.geral.previdencia.atuaria,"Ministério do Planejamento, Orçamento e Gestão. Secretaria de Recursos Humanos. Departamento de Saúde, Previdência e Benefícios do Servidor. Coordenação-Geral de Previdência e Atuária",pt-BR,CGPRE,#ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos;departamento.saude.previdencia.beneficios.servidor,CGPRE – Coordenação-Geral de Previdência e Atuária,"Federal::Executivo::Ministério do Planejamento, Orçamento e Gestão::Secretaria de Recursos Humanos::Departamento de Saúde, Previdência e Benefícios do Servidor::Coordenação-Geral de Previdência e Atuária",label_6548
1774,ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos;departamento.normas.procedimentos.judiciais;coordenacao.geral.procedimentos.judiciais,"Ministério do Planejamento, Orçamento e Gestão. Secretaria de Recursos Humanos. Departamento de Normas e Procedimentos Judiciais. Coordenação-Geral de Procedimentos Judiciais",pt-BR,CGPJU,#ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos;departamento.normas.procedimentos.judiciais,CGPJU – Coordenação-Geral de Procedimentos Judiciais,"Federal::Executivo::Ministério do Planejamento, Orçamento e Gestão::Secretaria de Recursos Humanos::Departamento de Normas e Procedimentos Judiciais::Coordenação-Geral de Procedimentos Judiciais",label_6550
1775,ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos;departamento.relacoes.trabalho,"Ministério do Planejamento, Orçamento e Gestão. Secretaria de Recursos Humanos. Departamento de Relações do Trabalho",pt-BR,DERET,#ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos,DERET – Departamento de Relações do Trabalho,"Federal::Executivo::Ministério do Planejamento, Orçamento e Gestão::Secretaria de Recursos Humanos::Departamento de Relações do Trabalho",label_6552
1776,ministerio.planejamento.orcamento.gestao;secretaria.executiva,"Ministério do Planejamento, Orçamento e Gestão. Secretaria Executiva",pt-BR,,#ministerio.planejamento.orcamento.gestao,,"Federal::Executivo::Ministério do Planejamento, Orçamento e Gestão::Secretaria Executiva",label_6554
1777,ministerio.planejamento.orcamento.gestao;secretaria.executiva;departamento.coordenacao.governanca.empresas.estatais,"Ministério do Planejamento, Orçamento e Gestão. Secretaria Executiva. Departamento de Coordenação e Governança das Empresas Estatais",pt-BR,DEST,#ministerio.planejamento.orcamento.gestao;secretaria.executiva,DEST – Departamento de Coordenação e Governança das Empresas Estatais,"Federal::Executivo::Ministério do Planejamento, Orçamento e Gestão::Secretaria Executiva::Departamento de Coordenação e Governança das Empresas Estatais",label_6555
1778,ministerio.planejamento.orcamento.gestao;secretaria.patrimonio.uniao,"Ministério do Planejamento, Orçamento e Gestão. Secretaria do Patrimônio da União",pt-BR,SPU,#ministerio.planejamento.orcamento.gestao,SPU – Secretaria do Patrimônio da União,"Federal::Executivo::Ministério do Planejamento, Orçamento e Gestão::Secretaria do Patrimônio da União",label_6557
1779,ministerio.planejamento.orcamento.gestao;secretaria.gestao,"Ministério do Planejamento, Orçamento e Gestão. Secretaria de Gestão",pt-BR,SEGES,#ministerio.planejamento.orcamento.gestao,SEGES – Secretaria de Gestão,"Federal::Executivo::Ministério do Planejamento, Orçamento e Gestão::Secretaria de Gestão",label_6559
1780,ministerio.planejamento.orcamento.gestao;secretaria.executiva;subsecretaria.planejamento.orcamento.administracao,"Ministério do Planejamento, Orçamento e Gestão. Secretaria Executiva. Subsecretaria de Planejamento, Orçamento e Administração",pt-BR,SPOA,#ministerio.planejamento.orcamento.gestao;secretaria.executiva,"SPOA – Subsecretaria de Planejamento, Orçamento e Administração","Federal::Executivo::Ministério do Planejamento, Orçamento e Gestão::Secretaria Executiva::Subsecretaria de Planejamento, Orçamento e Administração",label_6561
1781,"ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos;departamento.normas.procedimentos.judiciais;coordenacao.geral.elaboracao.sistematizacao.aplicacao.normas,ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos;departamento.saude.previdencia.beneficios.servidor;coordenacao.geral.previdencia.atuaria","Ministério do Planejamento, Orçamento e Gestão. Secretaria de Recursos Humanos. Departamento de Normas e Procedimentos Judiciais. Coordenação-Geral de Elaboração, Sistematização e Aplicação de Normas; Ministério do Planejamento, Orçamento e Gestão. Secretaria de Recursos Humanos. Departamento de Saúde, Previdência e Benefícios do Servidor. Coordenação-Geral de Previdência e Atuária",pt-BR,,,,,label_6563
1782,"ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos;departamento.normas.procedimentos.judiciais;coordenacao.geral.elaboracao.sistematizacao.aplicacao.normas,ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos;departamento.normas.procedimentos.judiciais;coordenacao.geral.procedimentos.judiciais","Ministério do Planejamento, Orçamento e Gestão. Secretaria de Recursos Humanos. Departamento de Normas e Procedimentos Judiciais. Coordenação-Geral de Elaboração, Sistematização e Aplicação de Normas; Ministério do Planejamento, Orçamento e Gestão. Secretaria de Recursos Humanos. Departamento de Normas e Procedimentos Judiciais. Coordenação-Geral de Procedimentos Judiciais",pt-BR,,,,,label_6564
1783,"ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos;departamento.normas.procedimentos.judiciais,ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos;departamento.relacoes.trabalho","Ministério do Planejamento, Orçamento e Gestão. Secretaria de Recursos Humanos. Departamento de Normas e Procedimentos Judiciais; Ministério do Planejamento, Orçamento e Gestão. Secretaria de Recursos Humanos. Departamento de Relações do Trabalho",pt-BR,,,,,label_6565
1784,"ministerio.planejamento.orcamento.gestao;secretaria.gestao,ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos","Ministério do Planejamento, Orçamento e Gestão. Secretaria de Gestão; Ministério do Planejamento, Orçamento e Gestão. Secretaria de Recursos Humanos. Departamento de Normas e Procedimentos Judiciais; Ministério do Planejamento, Orçamento e Gestão. Secretaria de Recursos Humanos",pt-BR,,,,,label_6566
1785,"ministerio.planejamento.orcamento.gestao;secretaria.orcamento.federal,ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos","Ministério do Planejamento, Orçamento e Gestão. Secretaria de Orçamento Federal; Ministério do Planejamento, Orçamento e Gestão. Secretaria de Recursos Humanos",pt-BR,,,,,label_6567
1786,"ministerio.planejamento.orcamento.gestao;secretaria.executiva;departamento.coordenacao.governanca.empresas.estatais,ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos","Ministério do Planejamento, Orçamento e Gestão. Secretaria Executiva. Departamento de Coordenação e Governança das Empresas Estatais; Ministério do Planejamento, Orçamento e Gestão. Secretaria de Recursos Humanos",pt-BR,,,,,label_6568
1787,"ministerio.planejamento.orcamento.gestao;secretaria.gestao,ministerio.planejamento.orcamento.gestao;secretaria.patrimonio.uniao","Ministério do Planejamento, Orçamento e Gestão. Secretaria de Gestão; Ministério do Planejamento, Orçamento e Gestão. Secretaria do Patrimônio da União",pt-BR,,,,,label_6569
1788,"ministerio.planejamento.orcamento.gestao;secretaria.logistica.tecnologia.informacao,ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos","Ministério do Planejamento, Orçamento e Gestão. Secretaria de Logística e Tecnologia da Informação; Ministério do Planejamento, Orçamento e Gestão. Secretaria de Recursos Humanos",pt-BR,,,,,label_6570
1789,"ministerio.planejamento.orcamento.gestao;secretaria.orcamento.federal,ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos","Ministério do Planejamento, Orçamento e Gestão. Secretaria de Orçamento Federal; Ministério do Planejamento, Orçamento e Gestão. Secretaria de Recursos Humanos",pt-BR,,,,,label_6571
1790,"ministerio.planejamento.orcamento.gestao;secretaria.executiva;subsecretaria.planejamento.orcamento.administracao,ministerio.planejamento.orcamento.gestao;secretaria.patrimonio.uniao","Ministério do Planejamento, Orçamento e Gestão. Secretaria Executiva. Subsecretaria de Planejamento, Orçamento e Administração; Ministério do Planejamento, Orçamento e Gestão. Secretaria do Patrimônio da União",pt-BR,,,,,label_6572
1791,ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos;departamento.administracao.sistemas.informacao.recursos.humanos,"Ministério do Planejamento, Orçamento e Gestão. Secretaria de Recursos Humanos. Departamento de Administração de Sistemas de Informação de Recursos Humanos",pt-BR,DASIS,#ministerio.planejamento.orcamento.gestao;secretaria.recursos.humanos,DASIS – Departamento de Administração de Sistemas de Informação de Recursos Humanos,"Federal::Executivo::Ministério do Planejamento, Orçamento e Gestão::Secretaria de Recursos Humanos::Departamento de Administração de Sistemas de Informação de Recursos Humanos",label_6578
1792,ministerio.planejamento.orcamento.gestao;secretaria.logistica.tecnologia.informacao;departamento.logistica.servicos.gerais,"Ministério do Planejamento, Orçamento e Gestão. Secretaria de Logística e Tecnologia da Informação. Departamento de Logística e Serviços Gerais",pt-BR,,#ministerio.planejamento.orcamento.gestao;secretaria.logistica.tecnologia.informacao,,"Federal::Executivo::Ministério do Planejamento, Orçamento e Gestão::Secretaria de Logística e Tecnologia da Informação::Departamento de Logística e Serviços Gerais",label_6580
1793,ministerio.administracao.federal.reforma.estado;secretaria.executiva,"Ministério da Administração Federal e Reforma do Estado. Secretaria-Executiva",pt-BR,,#ministerio.administracao.federal.reforma.estado,,Federal::Executivo::Ministério da Administração Federal e Reforma do Estado::Secretaria-Executiva,label_6581
1794,presidencia.republica;secretaria.administracao.federal;subsecretaria.recursos.humanos,"Presidência da República. Secretaria de Administração Federal. Subsecretaria de Recursos Humanos",pt-BR,,#presidencia.republica;secretaria.administracao.federal,,Federal::Executivo::Presidência da República::Secretaria de Administração Federal::Subsecretaria de Recursos Humanos,label_6582
1795,presidencia.republica;casa.civil,"Presidência da República. Casa Civil",pt-BR,,#presidencia.republica,,Federal::Executivo::Presidência da República::Casa Civil,label_6583
1796,presidencia.republica;casa.militar,"Presidência da República. Casa Militar",pt-BR,,#presidencia.republica,,Federal::Executivo::Presidência da República::Casa Militar,label_6584
1797,ministerio.educacao.desporto,"Ministério da Educação e do Desporto",pt-BR,,,,Federal::Executivo::Ministério da Educação e do Desporto,label_6585
1798,estado.maior.forcas.armadas,"Estado Maior das Forças Armadas",pt-BR,EMFA,,EMFA – Estado Maior das Forças Armadas,Federal::Executivo::Estado Maior das Forças Armadas,label_6586
1799,ministerio.planejamento.orcamento,"Ministério do Planejamento e Orçamento",pt-BR,,,,Federal::Executivo::Ministério do Planejamento e Orçamento,label_6588
1800,ministerio.previdencia.assistencia.social,"Ministério da Previdência e Assistência Social",pt-BR,MPAS,,MPAS – Ministério da Previdência e Assistência Social,Federal::Executivo::Ministério da Previdência e Assistência Social,label_6589
1801,ministerio.agricultura.abastecimento,"Ministério da Agricultura e do Abastecimento",pt-BR,,,,Federal::Executivo::Ministério da Agricultura e do Abastecimento,label_6591
1802,ministerio.ciencia.tecnologia,"Ministério da Ciência e Tecnologia",pt-BR,MCT,,MCT – Ministério da Ciência e Tecnologia,Federal::Executivo::Ministério da Ciência e Tecnologia,label_6592
1803,ministerio.trabalho,"Ministério do Trabalho",pt-BR,MT,,MT – Ministério do Trabalho,Federal::Executivo::Ministério do Trabalho,label_6594
1804,ministerio.saude,"Ministério da Saúde",pt-BR,MS,,MS – Ministério da Saúde,Federal::Executivo::Ministério da Saúde,label_6596
1805,ministerio.comunicacoes,"Ministério das Comunicações",pt-BR,,,,Federal::Executivo::Ministério das Comunicações,label_6598
1806,ministerio.ciencia.tecnologia.inovacao,"Ministério da Ciência, Tecnologia e Inovação",pt-BR,MCTI,,"MCTI – Ministério da Ciência, Tecnologia e Inovação","Federal::Executivo::Ministério da Ciência, Tecnologia e Inovação",label_6599
1807,ministerio.trabalho.emprego,"Ministério do Trabalho e Emprego",pt-BR,MTE,,MTE – Ministério do Trabalho e Emprego,Federal::Executivo::Ministério do Trabalho e Emprego,label_6601
1808,conselho.recursos.previdencial.social;junta.recursos.27,"Conselho de Recursos da Previdência Social. Vigésima Sétima Junta de Recursos - Natal - RN",pt-BR,JR29,#conselho.recursos.previdencial.social,JR29 – Vigésima Sétima Junta de Recursos - Natal - RN,Conselho de Recursos da Previdência Social::Vigésima Sétima Junta de Recursos - Natal - RN,label_6603
1809,"advocacia.geral.uniao,banco.central,ministerio.fazenda","Advocacia-Geral da União; Banco Central; Ministério da Fazenda",pt-BR,,,,,label_6605
1810,"advocacia.geral.uniao,ministerio.planejamento.orcamento.gestao","Advocacia-Geral da União; Ministério do Planejamento, Orçamento e Gestão",pt-BR,,,,,label_6606
1811,"ministerio.fazenda,ministerio.planejamento.orcamento.gestao,presidencia.republica;casa.civil","Ministério da Fazenda; Ministério do Planejamento, Orçamento e Gestão; Presidência da República. Casa Civil",pt-BR,,,,,label_6607
1812,"presidencia.republica;casa.civil,presidencia.republica;gabinete.seguranca.institucional","Presidência da República. Casa Civil; Presidência da República. Gabinete de Segurança Institucional",pt-BR,,,,,label_6608
1813,"ministerio.planejamento.orcamento.gestao,presidencia.republica;casa.civil","Ministério do Planejamento, Orçamento e Gestão; Presidência da República. Casa Civil",pt-BR,,,,,label_6609
1814,"ministerio.administracao.federal.reforma.estado,presidencia.republica;casa.militar","Ministério da Administração Federal e Reforma do Estado; Presidência da República. Casa Militar",pt-BR,,,,,label_6610
1815,"controladoria.geral.uniao,ministerio.fazenda,ministerio.planejamento.orcamento.gestao","Controladoria-Geral da União; Ministério da Fazenda; Ministério do Planejamento, Orçamento e Gestão",pt-BR,,,,,label_6611
1816,"estado.maior.forcas.armadas,ministerio.fazenda,presidencia.republica;secretaria.administracao.federal,presidencia.republica;secretaria.planejamento.coordenacao","Estado Maior das Forças Armadas; Ministério da Fazenda; Presidência da República. Secretaria de Administração Federal; Presidência da República. Secretaria de Planejamento e Coordenação",pt-BR,,,,,label_6612
1817,"ministerio.administracao.federal.reforma.estado,ministerio.educacao.desporto","Ministério da Administração Federal e Reforma do Estado; Ministério da Educação e do Desporto",pt-BR,,,,,label_6613
1818,"ministerio.administracao.federal.reforma.estado,ministerio.fazenda","Ministério da Administração Federal e Reforma do Estado; Ministério da Fazenda",pt-BR,,,,,label_6614
1819,"ministerio.administracao.federal.reforma.estado,ministerio.fazenda,ministerio.planejamento.orcamento","Ministério da Administração Federal e Reforma do Estado; Ministério da Fazenda; Ministério do Planejamento e Orçamento",pt-BR,,,,,label_6615
1820,"ministerio.administracao.federal.reforma.estado,ministerio.justica","Ministério da Administração Federal e Reforma do Estado; Ministério da Justiça",pt-BR,,,,,label_6616
1821,"ministerio.administracao.federal.reforma.estado,ministerio.previdencia.assistencia.social","Ministério da Administração Federal e Reforma do Estado; Ministério da Previdência e Assistência Social",pt-BR,,,,,label_6617
1822,"ministerio.administracao.federal.reforma.estado,ministerio.relacoes.exteriores","Ministério da Administração Federal e Reforma do Estado; Ministério das Relações Exteriores",pt-BR,,,,,label_6618
1823,"ministerio.administracao.federal.reforma.estado,ministerio.planejamento.orcamento","Ministério da Administração Federal e Reforma do Estado; Ministério do Planejamento e Orçamento",pt-BR,,,,,label_6619
1824,"ministerio.agricultura.abastecimento,ministerio.planejamento.orcamento.gestao","Ministério da Agricultura e do Abastecimento; Ministério do Planejamento, Orçamento e Gestão",pt-BR,,,,,label_6620
1825,"ministerio.agricultura.pecuaria.abastecimento,ministerio.planejamento.orcamento.gestao","Ministério da Agricultura, Pecuária e Abastecimento; Ministério do Planejamento, Orçamento e Gestão",pt-BR,,,,,label_6621
1826,"ministerio.ciencia.tecnologia.inovacao,ministerio.planejamento.orcamento.gestao","Ministério da Ciência, Tecnologia e Inovação; Ministério do Planejamento, Orçamento e Gestão",pt-BR,,,,,label_6622
1827,"ministerio.defesa,ministerio.planejamento.orcamento.gestao","Ministério da Defesa; Ministério do Planejamento, Orçamento e Gestão",pt-BR,,,,,label_6623
1828,"ministerio.educacao,ministerio.planejamento.orcamento.gestao","Ministério da Educação; Ministério do Planejamento, Orçamento e Gestão",pt-BR,,,,,label_6624
1829,"ministerio.fazenda,ministerio.planejamento.orcamento.gestao","Ministério da Fazenda; Ministério do Planejamento, Orçamento e Gestão",pt-BR,,,,,label_6625
1830,presidencia.republica;secretaria.planejamento.orcamento.coordenacao,"Presidência da República. Secretaria de Planejamento, Orçamento e Coordenação",pt-BR,,#presidencia.republica,,"Federal::Executivo::Presidência da República::Secretaria de Planejamento, Orçamento e Coordenação",label_6626
1831,"estado.maior.forcas.armadas,ministerio.fazenda,ministerio.trabalho,presidencia.republica;secretaria.administracao.federal,presidencia.republica;secretaria.planejamento.orcamento.coordenacao","Estado Maior das Forças Armadas; Ministério da Fazenda; Ministério do Trabalho; Presidência da República. Secretaria de Administração Federal; Presidência da República. Secretaria de Planejamento, Orçamento e Coordenação",pt-BR,,,,,label_6627
1832,"ministerio.fazenda,presidencia.republica;secretaria.administracao.federal","Ministério da Fazenda; Presidência da República. Secretaria de Administração Federal",pt-BR,,,,,label_6628
1833,"ministerio.justica,ministerio.planejamento.orcamento.gestao","Ministério da Justiça; Ministério do Planejamento, Orçamento e Gestão",pt-BR,,,,,label_6629
1834,"ministerio.planejamento.orcamento.gestao,ministerio.previdencia.social","Ministério do Planejamento, Orçamento e Gestão; Ministério da Previdência Social",pt-BR,,,,,label_6630
1835,"ministerio.planejamento.orcamento,ministerio.saude","Ministério do Planejamento e Orçamento; Ministério da Saúde",pt-BR,,,,,label_6631
1836,"ministerio.planejamento.orcamento.gestao,ministerio.saude","Ministério do Planejamento, Orçamento e Gestão; Ministério da Saúde",pt-BR,,,,,label_6632
1837,"ministerio.saude,ministerio.trabalho.administracao","Ministério da Saúde; Ministério do Trabalho e da Administração",pt-BR,,,,,label_6633
