id,about,prefLabel,lang,altLabel,broader,facetaAcronimo,faceta,prefNodeId
1274,br:superior.tribunal.justica:acordao;edcl.agrg.iujur.agrg.eresp,"EDcl no AgRg no IUJur no AgRg nos EREsp",pt-BR,"Embargos de Declaração no Agravo Regimental no Incidente de Uniformização de Jurisprudência no Agravo Regimental nos Embargos de Divergência em REsp",#acordao,EDcl no AgRg no IUJur no AgRg nos EREsp – Embargos de Declaração no Agravo Regimental no Incidente de Uniformização de Jurisprudência no Agravo Regimental nos Embargos de Divergência em REsp,Jurisprudência::Acórdão,label_2663
1275,br:superior.tribunal.justica:acordao;edcl.agrg.ms,"EDcl no AgRg no MS",pt-BR,"Embargos de Declaração no Agravo Regimental no Mandado de Segurança",#acordao,EDcl no AgRg no MS – Embargos de Declaração no Agravo Regimental no Mandado de Segurança,Jurisprudência::Acórdão,label_2665
1276,br:superior.tribunal.justica:acordao;edcl.agrg.re.ag,"EDcl no AgRg no RE no Ag",pt-BR,"Embargos de Declaração no Agravo Regimental no Recurso Extraordinário no Agravo de Instrumento",#acordao,EDcl no AgRg no RE no Ag – Embargos de Declaração no Agravo Regimental no Recurso Extraordinário no Agravo de Instrumento,Jurisprudência::Acórdão,label_2667
1277,br:superior.tribunal.justica:acordao;edcl.agrg.re.agrg.edcl.ag,"EDcl no AgRg no RE no AgRg nos EDcl no Ag",pt-BR,"Embargos de Declaração no Agravo Regimental no Recurso Extraordinário no Agravo Regimental nos Embargos de Declaração no Agravo de Instrumento",#acordao,EDcl no AgRg no RE no AgRg nos EDcl no Ag – Embargos de Declaração no Agravo Regimental no Recurso Extraordinário no Agravo Regimental nos Embargos de Declaração no Agravo de Instrumento,Jurisprudência::Acórdão,label_2669
1278,br:superior.tribunal.justica:acordao;edcl.agrg.re.resp,"EDcl no AgRg no RE no REsp",pt-BR,"Embargos de Declaração no Agravo Regimental no Recurso Extraordinário no Recurso Especial",#acordao,EDcl no AgRg no RE no REsp – Embargos de Declaração no Agravo Regimental no Recurso Extraordinário no Recurso Especial,Jurisprudência::Acórdão,label_2671
1279,br:superior.tribunal.justica:acordao;edcl.agrg.re.edcl.agrg.apn,"EDcl no AgRg no RE nos EDcl no AgRg na APn",pt-BR,"Embargos de Declaração no Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração no Agravo Regimental na Ação Penal",#acordao,EDcl no AgRg no RE nos EDcl no AgRg na APn – Embargos de Declaração no Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração no Agravo Regimental na Ação Penal,Jurisprudência::Acórdão,label_2673
1280,br:superior.tribunal.justica:acordao;edcl.agrg.re.edcl.agrg.ag,"EDcl no AgRg no RE nos EDcl no AgRg no Ag",pt-BR,"Embargos de Declaração no Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração no Agravo Regimental no Agravo de Instrumento",#acordao,EDcl no AgRg no RE nos EDcl no AgRg no Ag – Embargos de Declaração no Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração no Agravo Regimental no Agravo de Instrumento,Jurisprudência::Acórdão,label_2675
1281,br:superior.tribunal.justica:acordao;edcl.agrg.re.edcl.agrg.resp,"EDcl no AgRg no RE nos EDcl no AgRg no REsp",pt-BR,"Embargos de Declaração no Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração no Agravo Regimental no Recurso Especial",#acordao,EDcl no AgRg no RE nos EDcl no AgRg no REsp – Embargos de Declaração no Agravo Regimental no Recurso Extraordinário nos Embargos de Declaração no Agravo Regimental no Recurso Especial,Jurisprudência::Acórdão,label_2677
1282,br:superior.tribunal.justica:acordao;edcl.agrg.resp,"EDcl no AgRg no REsp",pt-BR,"Embargos de Declaração no Agravo Regimental no Recurso Especial",#acordao,EDcl no AgRg no REsp – Embargos de Declaração no Agravo Regimental no Recurso Especial,Jurisprudência::Acórdão,label_2679
1283,br:superior.tribunal.justica:acordao;edcl.agrg.rhc,"EDcl no AgRg no RHC",pt-BR,"Embargos de Declaração no Agravo Regimental no Recurso em Habeas Corpus",#acordao,EDcl no AgRg no RHC – Embargos de Declaração no Agravo Regimental no Recurso em Habeas Corpus,Jurisprudência::Acórdão,label_2681
1284,br:superior.tribunal.justica:acordao;edcl.agrg.rms,"EDcl no AgRg no RMS",pt-BR,"Embargos de Declaração no Agravo Regimental no Recurso em Mandado de Segurança",#acordao,EDcl no AgRg no RMS – Embargos de Declaração no Agravo Regimental no Recurso em Mandado de Segurança,Jurisprudência::Acórdão,label_2683
1285,br:superior.tribunal.justica:acordao;edcl.agrg.eag,"EDcl no AgRg nos EAg",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Divergência em Agravo",#acordao,EDcl no AgRg nos EAg – Embargos de Declaração no Agravo Regimental nos Embargos de Divergência em Agravo,Jurisprudência::Acórdão,label_2685
1286,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.apn,"EDcl no AgRg nos EDcl na APn",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração na Ação Penal",#acordao,EDcl no AgRg nos EDcl na APn – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração na Ação Penal,Jurisprudência::Acórdão,label_2687
1287,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.ar,"EDcl no AgRg nos EDcl na AR",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração na Ação Rescisória",#acordao,EDcl no AgRg nos EDcl na AR – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração na Ação Rescisória,Jurisprudência::Acórdão,label_2689
1288,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.cr,"EDcl no AgRg nos EDcl na CR",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração na Carta Rogatória",#acordao,EDcl no AgRg nos EDcl na CR – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração na Carta Rogatória,Jurisprudência::Acórdão,label_2691
1289,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.mc,"EDcl no AgRg nos EDcl na MC",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração na Medida Cautelar",#acordao,EDcl no AgRg nos EDcl na MC – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração na Medida Cautelar,Jurisprudência::Acórdão,label_2693
1290,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.pet,"EDcl no AgRg nos EDcl na Pet",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração na Petição",#acordao,EDcl no AgRg nos EDcl na Pet – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração na Petição,Jurisprudência::Acórdão,label_2695
1291,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.rcl,"EDcl no AgRg nos EDcl na Rcl",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração na Reclamação",#acordao,EDcl no AgRg nos EDcl na Rcl – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração na Reclamação,Jurisprudência::Acórdão,label_2697
1292,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.ag,"EDcl no AgRg nos EDcl no Ag",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo de Instrumento",#acordao,EDcl no AgRg nos EDcl no Ag – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo de Instrumento,Jurisprudência::Acórdão,label_2699
1293,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.agrg.mc,"EDcl no AgRg nos EDcl no AgRg na MC",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo Regimental na Medida Cautelar",#acordao,EDcl no AgRg nos EDcl no AgRg na MC – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo Regimental na Medida Cautelar,Jurisprudência::Acórdão,label_2701
1294,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.agrg.rcl,"EDcl no AgRg nos EDcl no AgRg na Rcl",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo Regimental na Reclamação",#acordao,EDcl no AgRg nos EDcl no AgRg na Rcl – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo Regimental na Reclamação,Jurisprudência::Acórdão,label_2703
1295,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.agrg.ag,"EDcl no AgRg nos EDcl no AgRg no Ag",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo Regimental no Agravo de Instrumento",#acordao,EDcl no AgRg nos EDcl no AgRg no Ag – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo Regimental no Agravo de Instrumento,Jurisprudência::Acórdão,label_2705
1296,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.agrg.agrg.agrg.mc,"EDcl no AgRg nos EDcl no AgRg no AgRg no AgRg na MC",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo Regimental no Agravo Regimental no Agravo Regimental na Medida Cautelar",#acordao,EDcl no AgRg nos EDcl no AgRg no AgRg no AgRg na MC – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo Regimental no Agravo Regimental no Agravo Regimental na Medida Cautelar,Jurisprudência::Acórdão,label_2707
1297,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.agrg.agrg.resp,"EDcl no AgRg nos EDcl no AgRg no AgRg no REsp",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo Regimental no Agravo Regimental no Recurso Especial",#acordao,EDcl no AgRg nos EDcl no AgRg no AgRg no REsp – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo Regimental no Agravo Regimental no Recurso Especial,Jurisprudência::Acórdão,label_2709
1298,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.agrg.resp,"EDcl no AgRg nos EDcl no AgRg no REsp",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo Regimental no Recurso Especial",#acordao,EDcl no AgRg nos EDcl no AgRg no REsp – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo Regimental no Recurso Especial,Jurisprudência::Acórdão,label_2711
1299,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.agrg.edcl.ag,"EDcl no AgRg nos EDcl no AgRg nos EDcl no Ag",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo de Instrumento",#acordao,EDcl no AgRg nos EDcl no AgRg nos EDcl no Ag – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo de Instrumento,Jurisprudência::Acórdão,label_2713
1300,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.agrg.edcl.agrg.ag,"EDcl no AgRg nos EDcl no AgRg nos EDcl no AgRg no Ag",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo Regimental no Agravo de Instrumento",#acordao,EDcl no AgRg nos EDcl no AgRg nos EDcl no AgRg no Ag – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo Regimental no Agravo de Instrumento,Jurisprudência::Acórdão,label_2715
1301,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.agrg.edcl.resp,"EDcl no AgRg nos EDcl no AgRg nos EDcl no REsp",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Recurso Especial",#acordao,EDcl no AgRg nos EDcl no AgRg nos EDcl no REsp – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Recurso Especial,Jurisprudência::Acórdão,label_2717
1302,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.agrg.edcl.edcl.edcl.ag,"EDcl no AgRg nos EDcl no AgRg nos EDcl nos EDcl nos EDcl no Ag",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração nos Embargos de Declaração no Agravo de Instrumento",#acordao,EDcl no AgRg nos EDcl no AgRg nos EDcl nos EDcl nos EDcl no Ag – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração nos Embargos de Declaração no Agravo de Instrumento,Jurisprudência::Acórdão,label_2719
1303,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.agrg.eresp,"EDcl no AgRg nos EDcl no AgRg nos EREsp",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo Regimental nos Embargos de Divergência em REsp",#acordao,EDcl no AgRg nos EDcl no AgRg nos EREsp – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Agravo Regimental nos Embargos de Divergência em REsp,Jurisprudência::Acórdão,label_2721
1304,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.cc,"EDcl no AgRg nos EDcl no CC",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Conflito de Competência",#acordao,EDcl no AgRg nos EDcl no CC – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Conflito de Competência,Jurisprudência::Acórdão,label_2723
1305,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.ms,"EDcl no AgRg nos EDcl no MS",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Mandado de Segurança",#acordao,EDcl no AgRg nos EDcl no MS – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Mandado de Segurança,Jurisprudência::Acórdão,label_2725
1306,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.resp,"EDcl no AgRg nos EDcl no REsp",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Recurso Especial",#acordao,EDcl no AgRg nos EDcl no REsp – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Recurso Especial,Jurisprudência::Acórdão,label_2727
1307,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.rms,"EDcl no AgRg nos EDcl no RMS",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Recurso em Mandado de Segurança",#acordao,EDcl no AgRg nos EDcl no RMS – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração no Recurso em Mandado de Segurança,Jurisprudência::Acórdão,label_2729
1308,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.eag,"EDcl no AgRg nos EDcl nos EAg",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração nos Embargos de Divergência em Agravo",#acordao,EDcl no AgRg nos EDcl nos EAg – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração nos Embargos de Divergência em Agravo,Jurisprudência::Acórdão,label_2731
1309,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.edcl.pet,"EDcl no AgRg nos EDcl nos EDcl na Pet",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração na Petição",#acordao,EDcl no AgRg nos EDcl nos EDcl na Pet – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração na Petição,Jurisprudência::Acórdão,label_2733
1310,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.edcl.ag,"EDcl no AgRg nos EDcl nos EDcl no Ag",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração no Agravo de Instrumento",#acordao,EDcl no AgRg nos EDcl nos EDcl no Ag – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração no Agravo de Instrumento,Jurisprudência::Acórdão,label_2735
1311,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.edcl.agrg.ag,"EDcl no AgRg nos EDcl nos EDcl no AgRg no Ag",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo de Instrumento",#acordao,EDcl no AgRg nos EDcl nos EDcl no AgRg no Ag – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo de Instrumento,Jurisprudência::Acórdão,label_2737
1312,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.edcl.resp,"EDcl no AgRg nos EDcl nos EDcl no REsp",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração no Recurso Especial",#acordao,EDcl no AgRg nos EDcl nos EDcl no REsp – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração no Recurso Especial,Jurisprudência::Acórdão,label_2739
1313,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.edcl.rms,"EDcl no AgRg nos EDcl nos EDcl no RMS",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração no Recurso em Mandado de Segurança",#acordao,EDcl no AgRg nos EDcl nos EDcl no RMS – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração no Recurso em Mandado de Segurança,Jurisprudência::Acórdão,label_2741
1314,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.edcl.edcl.ag,"EDcl no AgRg nos EDcl nos EDcl nos EDcl no Ag",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração nos Embargos de Declaração no Agravo de Instrumento",#acordao,EDcl no AgRg nos EDcl nos EDcl nos EDcl no Ag – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração nos Embargos de Declaração no Agravo de Instrumento,Jurisprudência::Acórdão,label_2743
1315,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.edcl.edcl.agrg.ag,"EDcl no AgRg nos EDcl nos EDcl nos EDcl no AgRg no Ag",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo de Instrumento",#acordao,EDcl no AgRg nos EDcl nos EDcl nos EDcl no AgRg no Ag – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo de Instrumento,Jurisprudência::Acórdão,label_2745
1316,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.edcl.edcl.resp,"EDcl no AgRg nos EDcl nos EDcl nos EDcl no REsp",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração nos Embargos de Declaração no Recurso Especial",#acordao,EDcl no AgRg nos EDcl nos EDcl nos EDcl no REsp – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração nos Embargos de Declaração no Recurso Especial,Jurisprudência::Acórdão,label_2747
1317,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.edcl.eresp,"EDcl no AgRg nos EDcl nos EDcl nos EREsp",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração nos Embargos de Divergência em REsp",#acordao,EDcl no AgRg nos EDcl nos EDcl nos EREsp – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração nos Embargos de Declaração nos Embargos de Divergência em REsp,Jurisprudência::Acórdão,label_2749
1318,br:superior.tribunal.justica:acordao;edcl.agrg.edcl.eresp,"EDcl no AgRg nos EDcl nos EREsp",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Declaração nos Embargos de Divergência em REsp",#acordao,EDcl no AgRg nos EDcl nos EREsp – Embargos de Declaração no Agravo Regimental nos Embargos de Declaração nos Embargos de Divergência em REsp,Jurisprudência::Acórdão,label_2751
1319,br:superior.tribunal.justica:acordao;edcl.agrg.edv.edcl.agrg.ag,"EDcl no AgRg nos EDv nos EDcl no AgRg no Ag",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Divergência nos Embargos de Declaração no Agravo Regimental no Agravo de Instrumento",#acordao,EDcl no AgRg nos EDv nos EDcl no AgRg no Ag – Embargos de Declaração no Agravo Regimental nos Embargos de Divergência nos Embargos de Declaração no Agravo Regimental no Agravo de Instrumento,Jurisprudência::Acórdão,label_2753
1320,br:superior.tribunal.justica:acordao;edcl.agrg.edv.edcl.edcl.agrg.ag,"EDcl no AgRg nos EDv nos EDcl nos EDcl no AgRg no Ag",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Divergência nos Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo de Instrumento",#acordao,EDcl no AgRg nos EDv nos EDcl nos EDcl no AgRg no Ag – Embargos de Declaração no Agravo Regimental nos Embargos de Divergência nos Embargos de Declaração nos Embargos de Declaração no Agravo Regimental no Agravo de Instrumento,Jurisprudência::Acórdão,label_2755
1321,br:superior.tribunal.justica:acordao;edcl.agrg.edv.einf.edcl.agrg.ag,"EDcl no AgRg nos EDv nos EInf nos EDcl no AgRg no Ag",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Divergência nos Embargos Infringentes nos Embargos de Declaração no Agravo Regimental no Agravo de Instrumento",#acordao,EDcl no AgRg nos EDv nos EInf nos EDcl no AgRg no Ag – Embargos de Declaração no Agravo Regimental nos Embargos de Divergência nos Embargos Infringentes nos Embargos de Declaração no Agravo Regimental no Agravo de Instrumento,Jurisprudência::Acórdão,label_2757
1322,br:superior.tribunal.justica:acordao;edcl.agrg.edv.eresp,"EDcl no AgRg nos EDv nos EREsp",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Divergência nos Embargos de Divergência em REsp",#acordao,EDcl no AgRg nos EDv nos EREsp – Embargos de Declaração no Agravo Regimental nos Embargos de Divergência nos Embargos de Divergência em REsp,Jurisprudência::Acórdão,label_2759
1323,br:superior.tribunal.justica:acordao;edcl.agrg.einf.ar,"EDcl no AgRg nos EInf na AR",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos Infringentes na Ação Rescisória",#acordao,EDcl no AgRg nos EInf na AR – Embargos de Declaração no Agravo Regimental nos Embargos Infringentes na Ação Rescisória,Jurisprudência::Acórdão,label_2761
1324,br:superior.tribunal.justica:acordao;edcl.agrg.einf.resp,"EDcl no AgRg nos EInf no REsp",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos Infringentes no Recurso Especial",#acordao,EDcl no AgRg nos EInf no REsp – Embargos de Declaração no Agravo Regimental nos Embargos Infringentes no Recurso Especial,Jurisprudência::Acórdão,label_2763
1325,br:superior.tribunal.justica:acordao;edcl.agrg.einf.edcl.agrg.ag,"EDcl no AgRg nos EInf nos EDcl no AgRg no Ag",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos Infringentes nos Embargos de Declaração no Agravo Regimental no Agravo de Instrumento",#acordao,EDcl no AgRg nos EInf nos EDcl no AgRg no Ag – Embargos de Declaração no Agravo Regimental nos Embargos Infringentes nos Embargos de Declaração no Agravo Regimental no Agravo de Instrumento,Jurisprudência::Acórdão,label_2765
1326,br:superior.tribunal.justica:acordao;edcl.agrg.embdev.resp,"EDcl no AgRg nos EmbDev no REsp",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos do Devedor no Recurso Especial",#acordao,EDcl no AgRg nos EmbDev no REsp – Embargos de Declaração no Agravo Regimental nos Embargos do Devedor no Recurso Especial,Jurisprudência::Acórdão,label_2767
1327,br:superior.tribunal.justica:acordao;edcl.agrg.eresp,"EDcl no AgRg nos EREsp",pt-BR,"Embargos de Declaração no Agravo Regimental nos Embargos de Divergência em REsp",#acordao,EDcl no AgRg nos EREsp – Embargos de Declaração no Agravo Regimental nos Embargos de Divergência em REsp,Jurisprudência::Acórdão,label_2769
1328,br:superior.tribunal.justica:acordao;edcl.agrgrd.ag,"EDcl no AgRgRD no Ag",pt-BR,"Embargos de Declaração no Agravo Regimental / Reconsideração de Despacho no Agravo de Instrumento",#acordao,EDcl no AgRgRD no Ag – Embargos de Declaração no Agravo Regimental / Reconsideração de Despacho no Agravo de Instrumento,Jurisprudência::Acórdão,label_2771
1329,br:superior.tribunal.justica:acordao;edcl.agrgrd.resp,"EDcl no AgRgRD no REsp",pt-BR,"Embargos de Declaração no Agravo Regimental / Reconsideração de Despacho no Recurso Especial",#acordao,EDcl no AgRgRD no REsp – Embargos de Declaração no Agravo Regimental / Reconsideração de Despacho no Recurso Especial,Jurisprudência::Acórdão,label_2773
1330,br:superior.tribunal.justica:acordao;edcl.agrgrd.edcl.resp,"EDcl no AgRgRD nos EDcl no REsp",pt-BR,"Embargos de Declaração no Agravo Regimental / Reconsideração de Despacho nos Embargos de Declaração no Recurso Especial",#acordao,EDcl no AgRgRD nos EDcl no REsp – Embargos de Declaração no Agravo Regimental / Reconsideração de Despacho nos Embargos de Declaração no Recurso Especial,Jurisprudência::Acórdão,label_2775
1331,br:superior.tribunal.justica:acordao;edcl.cat,"EDcl no CAt",pt-BR,"Embargos de Declaração no Conflito de Atribuição",#acordao,EDcl no CAt – Embargos de Declaração no Conflito de Atribuição,Jurisprudência::Acórdão,label_2777
1332,br:superior.tribunal.justica:acordao;edcl.cc,"EDcl no CC",pt-BR,"Embargos de Declaração no Conflito de Competência",#acordao,EDcl no CC – Embargos de Declaração no Conflito de Competência,Jurisprudência::Acórdão,label_2779
1333,br:superior.tribunal.justica:acordao;edcl.hc,"EDcl no HC",pt-BR,"Embargos de Declaração no Habeas Corpus",#acordao,EDcl no HC – Embargos de Declaração no Habeas Corpus,Jurisprudência::Acórdão,label_2781
1334,br:superior.tribunal.justica:acordao;edcl.hd,"EDcl no HD",pt-BR,"Embargos de Declaração no Habeas Data",#acordao,EDcl no HD – Embargos de Declaração no Habeas Data,Jurisprudência::Acórdão,label_2783
1335,br:superior.tribunal.justica:acordao;edcl.inq,"EDcl no Inq",pt-BR,"Embargos de Declaração no Inquérito",#acordao,EDcl no Inq – Embargos de Declaração no Inquérito,Jurisprudência::Acórdão,label_2785
1336,br:superior.tribunal.justica:acordao;edcl.iujur.resp,"EDcl no IUJur no REsp",pt-BR,"Embargos de Declaração no Incidente de Uniformização de Jurisprudência no Recurso Especial",#acordao,EDcl no IUJur no REsp – Embargos de Declaração no Incidente de Uniformização de Jurisprudência no Recurso Especial,Jurisprudência::Acórdão,label_2787
1337,br:superior.tribunal.justica:acordao;edcl.mi,"EDcl no MI",pt-BR,"Embargos de Declaração no Mandado de Injunção",#acordao,EDcl no MI – Embargos de Declaração no Mandado de Injunção,Jurisprudência::Acórdão,label_2789
1338,br:superior.tribunal.justica:acordao;edcl.ms,"EDcl no MS",pt-BR,"Embargos de Declaração no Mandado de Segurança",#acordao,EDcl no MS – Embargos de Declaração no Mandado de Segurança,Jurisprudência::Acórdão,label_2791
1339,br:superior.tribunal.justica:acordao;edcl.pext.hc,"EDcl no PExt no HC",pt-BR,"Embargos de Declaração no Pedido de Extensão Pedido de Extensão de Decisão no Habeas Corpus",#acordao,EDcl no PExt no HC – Embargos de Declaração no Pedido de Extensão Pedido de Extensão de Decisão no Habeas Corpus,Jurisprudência::Acórdão,label_2793
1340,br:superior.tribunal.justica:acordao;edcl.re.agrg.eresp,"EDcl no RE no AgRg nos EREsp",pt-BR,"Embargos de Declaração no Recurso Extraordinário no Agravo Regimental nos Embargos de Divergência em REsp",#acordao,EDcl no RE no AgRg nos EREsp – Embargos de Declaração no Recurso Extraordinário no Agravo Regimental nos Embargos de Divergência em REsp,Jurisprudência::Acórdão,label_2795
1341,br:superior.tribunal.justica:acordao;edcl.resp,"EDcl no REsp",pt-BR,"Embargos de Declaração no Recurso Especial",#acordao,EDcl no REsp – Embargos de Declaração no Recurso Especial,Jurisprudência::Acórdão,label_2797
1342,br:superior.tribunal.justica:acordao;edcl.rhc,"EDcl no RHC",pt-BR,"Embargos de Declaração no Recurso em Habeas Corpus",#acordao,EDcl no RHC – Embargos de Declaração no Recurso em Habeas Corpus,Jurisprudência::Acórdão,label_2799
