id,about,prefLabel,lang,altLabel,broader,facetaAcronimo,faceta,prefNodeId
1532,br;rio.grande.sul;santiago,"Santiago - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Santiago - RS,label_6040
1533,br;rio.grande.sul;santo.angelo,"Santo Ângelo - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Santo Ângelo - RS,label_6041
1534,br;rio.grande.sul;santo.antonio.patrulha,"Santo Antônio da Patrulha - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Santo Antônio da Patrulha - RS,label_6042
1535,br;rio.grande.sul;santo.antonio.missoes,"Santo Antônio das Missões - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Santo Antônio das Missões - RS,label_6043
1536,br;rio.grande.sul;santo.antonio.palma,"Santo Antônio do Palma - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Santo Antônio do Palma - RS,label_6044
1537,br;rio.grande.sul;santo.antonio.planalto,"Santo Antônio do Planalto - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Santo Antônio do Planalto - RS,label_6045
1538,br;rio.grande.sul;santo.augusto,"Santo Augusto - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Santo Augusto - RS,label_6046
1539,br;rio.grande.sul;santo.cristo,"Santo Cristo - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Santo Cristo - RS,label_6047
1540,br;rio.grande.sul;santo.expedito.sul,"Santo Expedito do Sul - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Santo Expedito do Sul - RS,label_6048
1541,br;rio.grande.sul;sao.borja,"São Borja - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Borja - RS,label_6049
1542,br;rio.grande.sul;sao.francisco.assis,"São Francisco de Assis - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Francisco de Assis - RS,label_6050
1543,br;rio.grande.sul;sao.francisco.paula,"São Francisco de Paula - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Francisco de Paula - RS,label_6051
1544,br;rio.grande.sul;sao.gabriel,"São Gabriel - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Gabriel - RS,label_6052
1545,br;rio.grande.sul;sao.jeronimo,"São Jerônimo - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Jerônimo - RS,label_6053
1546,br;rio.grande.sul;sao.joao.urtiga,"São João da Urtiga - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São João da Urtiga - RS,label_6054
1547,br;rio.grande.sul;sao.joao.polesine,"São João do Polêsine - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São João do Polêsine - RS,label_6055
1548,br;rio.grande.sul;sao.jorge,"São Jorge - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Jorge - RS,label_6056
1549,br;rio.grande.sul;sao.jose.missoes,"São José das Missões - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São José das Missões - RS,label_6057
1550,br;rio.grande.sul;sao.jose.herval,"São José do Herval - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São José do Herval - RS,label_6058
1551,br;rio.grande.sul;sao.jose.hortencio,"São José do Hortêncio - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São José do Hortêncio - RS,label_6059
1552,br;rio.grande.sul;sao.jose.inhacora,"São José do Inhacorá - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São José do Inhacorá - RS,label_6060
1553,br;rio.grande.sul;sao.jose.norte,"São José do Norte - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São José do Norte - RS,label_6061
1554,br;rio.grande.sul;sao.jose.ouro,"São José do Ouro - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São José do Ouro - RS,label_6062
1555,br;rio.grande.sul;sao.jose.sul,"São José do Sul - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São José do Sul - RS,label_6063
1556,br;rio.grande.sul;sao.jose.ausentes,"São José dos Ausentes - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São José dos Ausentes - RS,label_6064
1557,br;rio.grande.sul;sao.leopoldo,"São Leopoldo - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Leopoldo - RS,label_6065
1558,br;rio.grande.sul;sao.lourenco.sul,"São Lourenço do Sul - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Lourenço do Sul - RS,label_6066
1559,br;rio.grande.sul;sao.luiz.gonzaga,"São Luiz Gonzaga - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Luiz Gonzaga - RS,label_6067
1560,br;rio.grande.sul;sao.marcos,"São Marcos - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Marcos - RS,label_6068
1561,br;rio.grande.sul;sao.martinho,"São Martinho - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Martinho - RS,label_6069
1562,br;rio.grande.sul;sao.martinho.serra,"São Martinho da Serra - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Martinho da Serra - RS,label_6070
1563,br;rio.grande.sul;sao.miguel.missoes,"São Miguel das Missões - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Miguel das Missões - RS,label_6071
1564,br;rio.grande.sul;sao.nicolau,"São Nicolau - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Nicolau - RS,label_6072
1565,br;rio.grande.sul;sao.paulo.missoes,"São Paulo das Missões - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Paulo das Missões - RS,label_6073
1566,br;rio.grande.sul;sao.pedro.serra,"São Pedro da Serra - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Pedro da Serra - RS,label_6074
1567,br;rio.grande.sul;sao.pedro.missoes,"São Pedro das Missões - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Pedro das Missões - RS,label_6075
1568,br;rio.grande.sul;sao.pedro.butia,"São Pedro do Butiá - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Pedro do Butiá - RS,label_6076
1569,br;rio.grande.sul;sao.pedro.sul,"São Pedro do Sul - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Pedro do Sul - RS,label_6077
1570,br;rio.grande.sul;sao.sebastiao.cai,"São Sebastião do Caí - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Sebastião do Caí - RS,label_6078
1571,br;rio.grande.sul;sao.sepe,"São Sepé - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Sepé - RS,label_6079
1572,br;rio.grande.sul;sao.valentim,"São Valentim - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Valentim - RS,label_6080
1573,br;rio.grande.sul;sao.valentim.sul,"São Valentim do Sul - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Valentim do Sul - RS,label_6081
1574,br;rio.grande.sul;sao.valerio.sul,"São Valério do Sul - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Valério do Sul - RS,label_6082
1575,br;rio.grande.sul;sao.vendelino,"São Vendelino - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Vendelino - RS,label_6083
1576,br;rio.grande.sul;sao.vicente.sul,"São Vicente do Sul - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Vicente do Sul - RS,label_6084
1577,br;rio.grande.sul;sapiranga,"Sapiranga - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Sapiranga - RS,label_6085
1578,br;rio.grande.sul;sapucaia.sul,"Sapucaia do Sul - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Sapucaia do Sul - RS,label_6086
1579,br;rio.grande.sul;sarandi,"Sarandi - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Sarandi - RS,label_6087
1580,br;rio.grande.sul;seberi,"Seberi - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Seberi - RS,label_6088
1581,br;rio.grande.sul;sede.nova,"Sede Nova - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Sede Nova - RS,label_6089
1582,br;rio.grande.sul;segredo,"Segredo - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Segredo - RS,label_6090
1583,br;rio.grande.sul;selbach,"Selbach - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Selbach - RS,label_6091
1584,br;rio.grande.sul;senador.salgado.filho,"Senador Salgado Filho - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Senador Salgado Filho - RS,label_6092
1585,br;rio.grande.sul;sentinela.sul,"Sentinela do Sul - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Sentinela do Sul - RS,label_6093
1586,br;rio.grande.sul;serafina.correa,"Serafina Corrêa - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Serafina Corrêa - RS,label_6094
1587,br;rio.grande.sul;serio,"Sério - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Sério - RS,label_6095
1588,br;rio.grande.sul;sertao,"Sertão - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Sertão - RS,label_6096
1589,br;rio.grande.sul;sertao.santana,"Sertão Santana - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Sertão Santana - RS,label_6097
1590,br;rio.grande.sul;sete.setembro,"Sete de Setembro - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Sete de Setembro - RS,label_6098
1591,br;rio.grande.sul;severiano.almeida,"Severiano de Almeida - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Severiano de Almeida - RS,label_6099
1592,br;rio.grande.sul;silveira.martins,"Silveira Martins - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Silveira Martins - RS,label_6100
1593,br;rio.grande.sul;sinimbu,"Sinimbu - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Sinimbu - RS,label_6101
1594,br;rio.grande.sul;sobradinho,"Sobradinho - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Sobradinho - RS,label_6102
1595,br;rio.grande.sul;soledade,"Soledade - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Soledade - RS,label_6103
1596,br;rio.grande.sul;tabai,"Tabaí - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Tabaí - RS,label_6104
1597,br;rio.grande.sul;tapejara,"Tapejara - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Tapejara - RS,label_6105
1598,br;rio.grande.sul;tapera,"Tapera - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Tapera - RS,label_6106
1599,br;rio.grande.sul;tapes,"Tapes - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Tapes - RS,label_6107
1600,br;rio.grande.sul;taquara,"Taquara - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Taquara - RS,label_6108
1601,br;rio.grande.sul;taquari,"Taquari - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Taquari - RS,label_6109
1602,br;rio.grande.sul;taquarucu.sul,"Taquaruçu do Sul - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Taquaruçu do Sul - RS,label_6110
1603,br;rio.grande.sul;tavares,"Tavares - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Tavares - RS,label_6111
1604,br;rio.grande.sul;tenente.portela,"Tenente Portela - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Tenente Portela - RS,label_6112
1605,br;rio.grande.sul;terra.areia,"Terra de Areia - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Terra de Areia - RS,label_6113
1606,br;rio.grande.sul;teutonia,"Teutônia - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Teutônia - RS,label_6114
1607,br;rio.grande.sul;tio.hugo,"Tio Hugo - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Tio Hugo - RS,label_6115
1608,br;rio.grande.sul;tiradentes.sul,"Tiradentes do Sul - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Tiradentes do Sul - RS,label_6116
1609,br;rio.grande.sul;toropi,"Toropi - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Toropi - RS,label_6117
1610,br;rio.grande.sul;torres,"Torres - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Torres - RS,label_6118
1611,br;rio.grande.sul;tramandai,"Tramandaí - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Tramandaí - RS,label_6119
1612,br;rio.grande.sul;travesseiro,"Travesseiro - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Travesseiro - RS,label_6120
1613,br;rio.grande.sul;tres.arroios,"Três Arroios - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Três Arroios - RS,label_6121
1614,br;rio.grande.sul;tres.cachoeiras,"Três Cachoeiras - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Três Cachoeiras - RS,label_6122
1615,br;rio.grande.sul;tres.coroas,"Três Coroas - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Três Coroas - RS,label_6123
1616,br;rio.grande.sul;tres.maio,"Três de Maio - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Três de Maio - RS,label_6124
1617,br;rio.grande.sul;tres.forquilhas,"Três Forquilhas - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Três Forquilhas - RS,label_6125
1618,br;rio.grande.sul;tres.palmeiras,"Três Palmeiras - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Três Palmeiras - RS,label_6126
1619,br;rio.grande.sul;tres.passos,"Três Passos - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Três Passos - RS,label_6127
1620,br;rio.grande.sul;trindade.sul,"Trindade do Sul - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Trindade do Sul - RS,label_6128
1621,br;rio.grande.sul;triunfo,"Triunfo - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Triunfo - RS,label_6129
1622,br;rio.grande.sul;tucunduva,"Tucunduva - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Tucunduva - RS,label_6130
1623,br;rio.grande.sul;tunas,"Tunas - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Tunas - RS,label_6131
1624,br;rio.grande.sul;tupanci.sul,"Tupanci do Sul - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Tupanci do Sul - RS,label_6132
1625,br;rio.grande.sul;tupancireta,"Tupanciretã - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Tupanciretã - RS,label_6133
1626,br;rio.grande.sul;tupandi,"Tupandi - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Tupandi - RS,label_6134
1627,br;rio.grande.sul;tuparendi,"Tuparendi - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Tuparendi - RS,label_6135
1628,br;rio.grande.sul;turucu,"Turuçu - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Turuçu - RS,label_6136
1629,br;rio.grande.sul;ubiretama,"Ubiretama - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Ubiretama - RS,label_6137
1630,br;rio.grande.sul;uniao.serra,"União da Serra - RS",pt-BR,,#br;rio.grande.sul,,Municípios::União da Serra - RS,label_6138
1631,br;rio.grande.sul;unistalda,"Unistalda - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Unistalda - RS,label_6139
1632,br;rio.grande.sul;uruguaiana,"Uruguaiana - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Uruguaiana - RS,label_6140
1633,br;rio.grande.sul;vacaria,"Vacaria - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Vacaria - RS,label_6141
1634,br;rio.grande.sul;vale.sol,"Vale do Sol - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Vale do Sol - RS,label_6142
1635,br;rio.grande.sul;vale.real,"Vale Real - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Vale Real - RS,label_6143
1636,br;rio.grande.sul;vale.verde,"Vale Verde - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Vale Verde - RS,label_6144
1637,br;rio.grande.sul;vanini,"Vanini - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Vanini - RS,label_6145
1638,br;rio.grande.sul;venancio.aires,"Venâncio Aires - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Venâncio Aires - RS,label_6146
1639,br;rio.grande.sul;vera.cruz,"Vera Cruz - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Vera Cruz - RS,label_6147
1640,br;rio.grande.sul;veranopolis,"Veranópolis - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Veranópolis - RS,label_6148
1641,br;rio.grande.sul;vespasiano.correa,"Vespasiano Corrêa - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Vespasiano Corrêa - RS,label_6149
1642,br;rio.grande.sul;viadutos,"Viadutos - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Viadutos - RS,label_6150
1643,br;rio.grande.sul;viamao,"Viamão - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Viamão - RS,label_6151
1644,br;rio.grande.sul;vicente.dutra,"Vicente dutra - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Vicente dutra - RS,label_6152
1645,br;rio.grande.sul;victor.graeff,"Victor Graeff - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Victor Graeff - RS,label_6153
1646,br;rio.grande.sul;vila.flores,"Vila Flores - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Vila Flores - RS,label_6154
1647,br;rio.grande.sul;vila.langaro,"Vila Lângaro - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Vila Lângaro - RS,label_6155
1648,br;rio.grande.sul;vila.maria,"Vila Maria - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Vila Maria - RS,label_6156
1649,br;rio.grande.sul;vila.nova.sul,"Vila Nova do Sul - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Vila Nova do Sul - RS,label_6157
1650,br;rio.grande.sul;vista.alegre,"Vista Alegre - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Vista Alegre - RS,label_6158
1651,br;rio.grande.sul;vista.alegre.prata,"Vista Alegre do Prata - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Vista Alegre do Prata - RS,label_6159
1652,br;rio.grande.sul;vista.gaucha,"Vista Gaúcha - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Vista Gaúcha - RS,label_6160
1653,br;rio.grande.sul;vitoria.missoes,"Vitória das Missões - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Vitória das Missões - RS,label_6161
1654,br;rio.grande.sul;westfalia,"Westfália - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Westfália - RS,label_6162
1655,br;rio.grande.sul;xangri.la,"Xangri-Lá - RS",pt-BR,,#br;rio.grande.sul,,Municípios::Xangri-Lá - RS,label_6163
1674,br;justica.trabalho;regiao.8,"8ª Região - Pará e Amapá",pt-BR,TRT8,#br;justica.trabalho,TRT8 – 8ª Região - Pará e Amapá,Brasil::Justiça do Trabalho::8ª Região - Pará e Amapá,label_6281
1677,br;rio.grande.sul;sao.domingos.sul,"São Domingos do Sul - RS",pt-BR,,#br;rio.grande.sul,,Municípios::São Domingos do Sul - RS,label_6285
1858,br;justica.trabalho;regiao.24,"24ª Região - Mato Grosso do Sul",pt-BR,TRT24,#br;justica.trabalho,TRT24 – 24ª Região - Mato Grosso do Sul,Brasil::Justiça do Trabalho::24ª Região - Mato Grosso do Sul,label_6660
1859,br;sao.paulo;assis,"Assis - SP",pt-BR,,#br;sao.paulo,,Municípios::Assis - SP,label_6661
1876,br;justica.trabalho;regiao.8;abaetetuba,"8ª Região - Pará e Amapá. Abaetetuba",pt-BR,,#br;justica.trabalho;regiao.8,,Brasil::Justiça do Trabalho::8ª Região - Pará e Amapá::Abaetetuba,label_6678
1877,br;justica.trabalho;regiao.8;altamira,"8ª Região - Pará e Amapá. Altamira",pt-BR,,#br;justica.trabalho;regiao.8,,Brasil::Justiça do Trabalho::8ª Região - Pará e Amapá::Altamira,label_6679
1878,br;justica.trabalho;regiao.8;ananindeua,"8ª Região - Pará e Amapá. Ananindeua",pt-BR,,#br;justica.trabalho;regiao.8,,Brasil::Justiça do Trabalho::8ª Região - Pará e Amapá::Ananindeua,label_6680
1879,br;justica.trabalho;regiao.8;belem,"8ª Região - Pará e Amapá. Belém",pt-BR,,#br;justica.trabalho;regiao.8,,Brasil::Justiça do Trabalho::8ª Região - Pará e Amapá::Belém,label_6681
1880,br;justica.trabalho;regiao.8;breves,"8ª Região - Pará e Amapá. Breves",pt-BR,,#br;justica.trabalho;regiao.8,,Brasil::Justiça do Trabalho::8ª Região - Pará e Amapá::Breves,label_6683
1881,br;justica.trabalho;regiao.8;capanema,"8ª Região - Pará e Amapá. Capanema",pt-BR,,#br;justica.trabalho;regiao.8,,Brasil::Justiça do Trabalho::8ª Região - Pará e Amapá::Capanema,label_6684
1882,br;justica.trabalho;regiao.8;castanhal,"8ª Região - Pará e Amapá. Castanhal",pt-BR,,#br;justica.trabalho;regiao.8,,Brasil::Justiça do Trabalho::8ª Região - Pará e Amapá::Castanhal,label_6685
1883,br;justica.trabalho;regiao.8;itaituba,"8ª Região - Pará e Amapá. Itaituba",pt-BR,,#br;justica.trabalho;regiao.8,,Brasil::Justiça do Trabalho::8ª Região - Pará e Amapá::Itaituba,label_6686
1884,br;justica.trabalho;regiao.8;macapa,"8ª Região - Pará e Amapá. Macapá",pt-BR,,#br;justica.trabalho;regiao.8,,Brasil::Justiça do Trabalho::8ª Região - Pará e Amapá::Macapá,label_6687
1885,br;justica.trabalho;regiao.8;maraba,"8ª Região - Pará e Amapá. Marabá",pt-BR,,#br;justica.trabalho;regiao.8,,Brasil::Justiça do Trabalho::8ª Região - Pará e Amapá::Marabá,label_6688
1886,br;justica.trabalho;regiao.8;monte.dourado,"8ª Região - Pará e Amapá. Monte Dourado",pt-BR,,#br;justica.trabalho;regiao.8,,Brasil::Justiça do Trabalho::8ª Região - Pará e Amapá::Monte Dourado,label_6689
1887,br;justica.trabalho;regiao.8;obidos,"8ª Região - Pará e Amapá. Óbidos",pt-BR,,#br;justica.trabalho;regiao.8,,Brasil::Justiça do Trabalho::8ª Região - Pará e Amapá::Óbidos,label_6690
1888,br;justica.trabalho;regiao.8;paragominas,"8ª Região - Pará e Amapá. Paragominas",pt-BR,,#br;justica.trabalho;regiao.8,,Brasil::Justiça do Trabalho::8ª Região - Pará e Amapá::Paragominas,label_6691
1889,br;justica.trabalho;regiao.8;parauapebas,"8ª Região - Pará e Amapá. Parauapebas",pt-BR,,#br;justica.trabalho;regiao.8,,Brasil::Justiça do Trabalho::8ª Região - Pará e Amapá::Parauapebas,label_6692
1890,br;justica.trabalho;regiao.8;redencao,"8ª Região - Pará e Amapá. Redenção",pt-BR,,#br;justica.trabalho;regiao.8,,Brasil::Justiça do Trabalho::8ª Região - Pará e Amapá::Redenção,label_6693
1891,br;justica.trabalho;regiao.8;santa.izabel.para,"8ª Região - Pará e Amapá. Santa Izabel do Pará",pt-BR,,#br;justica.trabalho;regiao.8,,Brasil::Justiça do Trabalho::8ª Região - Pará e Amapá::Santa Izabel do Pará,label_6694
1892,br;justica.trabalho;regiao.8;santarem,"8ª Região - Pará e Amapá. Santarém",pt-BR,,#br;justica.trabalho;regiao.8,,Brasil::Justiça do Trabalho::8ª Região - Pará e Amapá::Santarém,label_6695
1893,br;justica.trabalho;regiao.8;tucurui,"8ª Região - Pará e Amapá. Tucuruí",pt-BR,,#br;justica.trabalho;regiao.8,,Brasil::Justiça do Trabalho::8ª Região - Pará e Amapá::Tucuruí,label_6696
1894,br;justica.trabalho;regiao.8;xinguara,"8ª Região - Pará e Amapá. Xinguara",pt-BR,,#br;justica.trabalho;regiao.8,,Brasil::Justiça do Trabalho::8ª Região - Pará e Amapá::Xinguara,label_6697
1901,br;justica.trabalho;regiao.12,"12ª Região - Santa Catarina",pt-BR,TRT12,#br;justica.trabalho,TRT12 – 12ª Região - Santa Catarina,Brasil::Justiça do Trabalho::12ª Região - Santa Catarina,label_6705
